,loan_amnt,funded_amnt,int_rate,annual_inc,total_pymnt
35747,15000,15000,16.0,70000.0,18986.25458
35748,12800,12800,12.84,60000.0,15491.52807
35749,9300,9300,9.32,54996.0,10682.3768
35750,5000,5000,11.89,50000.0,5273.571308
35751,1500,1500,8.0,63000.0,1668.441065
35752,8500,8500,10.95,42000.0,10010.35355
35753,10000,10000,9.63,43700.0,7702.36
35754,8800,8800,9.32,23800.0,8935.952655
35755,10000,10000,12.21,92004.0,7344.54
35756,15000,15000,12.84,95000.0,5040.1
35757,5000,5000,7.68,35880.0,5599.530034
35758,7000,7000,8.0,65200.0,7786.10827
35759,3200,3200,7.37,36500.0,3441.936558
35760,6000,6000,13.79,70000.0,6202.923041
35761,6000,6000,11.89,70000.0,594.03
35762,4500,4500,9.63,63000.0,5199.240034
35763,9250,9250,14.11,31000.0,11297.55401
35764,5000,5000,11.89,30000.0,3936.77
35765,7750,7750,19.79,53000.0,8843.42
35766,12000,12000,9.63,70000.0,13864.67512
35767,25000,25000,11.89,85000.0,29330.3567
35768,4000,4000,12.21,39000.0,1597.19
35769,11000,11000,9.32,105000.0,11417.20786
35770,8500,8500,12.21,36156.0,9683.820238
35771,2000,2000,13.47,25500.0,2365.403919
35772,10000,10000,8.0,83000.0,10316.84874
35773,10000,10000,8.0,90000.0,10976.99847
35774,1250,1250,13.16,14400.0,627.9
35775,10800,10800,12.84,48000.0,13070.88267
35776,3500,3500,7.37,44496.0,3602.176199
35777,13200,13200,13.16,60000.0,14263.46355
35778,5550,5550,14.11,50000.0,6838.839707
35779,1000,1000,10.95,32198.4,1177.657295
35780,13000,13000,11.58,69996.0,15450.46056
35781,21600,21600,11.26,90000.0,4962.3
35782,8000,8000,12.84,30000.0,9682.251696
35783,3500,3500,7.68,58000.0,3930.004293
35784,9900,9900,11.89,41303.0,11816.36113
35785,14400,14400,9.32,82500.0,16292.40064
35786,10000,10000,12.21,38000.0,12010.21776
35787,8500,8500,12.53,25000.0,9606.435209
35788,20000,20000,11.89,72000.0,23878.03138
35789,20000,20000,16.0,75996.0,25313.15304
35790,17000,17000,11.58,67642.0,20204.57431
35791,11000,11000,9.63,51000.0,12709.31327
35792,14000,14000,9.63,69575.0,16140.01891
35793,12000,12000,12.21,104000.0,14215.57829
35794,10000,10000,15.37,76000.0,12544.55869
35795,10000,10000,16.95,51000.0,12610.95388
35796,6000,6000,10.95,68004.0,7066.09003
35797,10000,10000,12.53,71020.0,11563.81643
35798,3000,3000,15.05,50000.0,3746.596368
35799,1500,1500,9.32,49788.0,1724.476503
35800,5000,5000,15.37,65000.0,5761.542366
35801,14800,14800,18.53,60000.0,5387.4
35802,6000,6000,11.89,48000.0,7144.303023
35803,15000,15000,17.58,78000.0,19408.56543
35804,4000,4000,14.11,69996.0,4345.87531
35805,9900,9900,10.95,39000.0,11322.19146
35806,13000,13000,11.26,87000.0,14472.87383
35807,5000,5000,12.53,32000.0,6023.866044
35808,15000,15000,16.32,110000.0,18923.50236
35809,13500,13500,11.58,51252.0,16044.47837
35810,15000,15000,13.16,150000.0,20277.83001
35811,12000,12000,13.16,74500.0,1617.92
35812,25000,25000,18.53,120000.0,32775.94738
35813,10400,10400,13.16,85000.0,12643.5004
35814,20000,20000,14.74,163000.0,24392.62836
35815,17600,17600,12.53,63300.0,20672.69208
35816,13000,13000,13.16,50000.0,15804.31273
35817,13000,13000,14.11,66000.0,15912.5888
35818,18000,18000,12.53,102000.0,21686.0433
35819,15000,15000,9.63,53004.0,17330.97576
35820,15000,15000,11.89,72400.0,17908.85998
35821,23600,23600,11.89,54996.0,28177.67522
35822,8000,8000,11.89,40000.0,9535.6447
35823,10000,10000,13.16,85000.0,12157.14205
35824,5500,5500,11.89,43000.0,6566.402568
35825,9600,9600,10.95,154008.0,11305.77063
35826,10000,10000,16.0,85000.0,12197.82676
35827,9000,9000,15.05,62256.0,10951.50979
35828,8000,8000,12.21,36903.0,9594.66923
35829,10000,10000,10.95,50000.0,11777.2961
35830,11400,11400,9.63,137000.0,12069.56196
35831,7000,7000,9.63,50000.0,8087.754898
35832,7000,7000,11.26,59147.0,8268.758147
35833,14000,14000,12.84,145000.0,16840.54975
35834,9600,9600,14.11,90000.0,11829.46094
35835,12000,12000,9.63,65000.0,10012.14
35836,12000,12000,11.26,45000.0,14196.95252
35837,10000,10000,10.95,50000.0,11776.88832
35838,11500,11500,13.79,42000.0,13774.05682
35839,8500,8500,12.84,50000.0,10204.09213
35840,16750,16750,20.11,60000.0,16472.87
35841,4800,4800,9.32,79000.0,5131.208448
35842,7500,7500,15.37,45000.0,9423.638224
35843,10750,10750,12.84,40000.0,12905.18684
35844,11000,11000,13.16,54996.0,13372.87037
35845,12000,12000,12.21,51996.0,14392.00473
35846,9000,9000,9.63,43500.0,10398.53409
35847,5900,5900,9.32,58000.0,6785.453136
35848,10500,10500,12.53,51504.0,12667.99707
35849,4000,4000,7.68,50004.0,4398.955061
35850,4000,4000,13.16,30000.0,4466.996068
35851,1400,1400,12.84,4888.0,1715.611915
35852,7500,7500,13.47,47900.0,9159.083182
35853,21000,21000,13.16,130000.0,25484.28846
35854,15000,15000,14.74,65000.0,18649.76045
35855,7000,7000,12.53,60000.0,8397.871822
35856,10650,10650,11.58,55000.0,12657.30994
35857,14000,14000,15.68,117000.0,15497.99343
35858,6000,6000,14.74,18996.0,7088.659464
35859,15000,15000,11.58,122000.0,17729.49604
35860,12000,12000,15.37,55000.0,14975.60406
35861,17000,17000,12.84,26000.0,4670.87
35862,10000,10000,9.63,75000.0,11264.8304
35863,6800,6800,12.84,20000.0,8229.796499
35864,8500,8500,12.53,69383.0,10152.25828
35865,13000,13000,11.26,74004.0,13241.61312
35866,4200,4200,12.84,27852.0,282.26
35867,20000,20000,11.26,90000.0,23661.55802
35868,8000,8000,11.26,60000.0,9464.614923
35869,3500,3500,14.42,27568.0,3990.58
35870,16000,16000,10.95,41004.0,18843.05252
35871,5000,5000,9.32,50004.0,5750.36718
35872,8000,8000,18.21,75000.0,9945.866642
35873,8400,8400,12.84,153000.0,10066.15457
35874,20000,20000,15.68,120000.0,25067.90656
35875,8000,8000,12.84,45000.0,9682.263011
35876,8000,8000,12.84,42252.0,9682.065964
35877,8500,8500,12.21,65000.0,10152.10665
35878,5000,5000,15.05,85000.0,5657.087649
35879,9000,9000,9.63,85004.0,4026.88
35880,10000,10000,9.32,199000.0,10503.53427
35881,1800,1800,12.21,60000.0,2137.546342
35882,20000,20000,11.58,50004.0,23769.81039
35883,5000,5000,16.32,70000.0,6307.747242
35884,8000,8000,14.42,54000.0,9830.773567
35885,10000,10000,13.16,46000.0,5648.19
35886,15000,15000,12.21,45000.0,11517.75
35887,6000,6000,12.21,26400.0,3166.94
35888,8000,8000,11.89,20000.0,9551.156493
35889,12000,12000,12.84,35004.0,12233.76
35890,8000,8000,12.84,13000.0,5233.26
35891,13500,13500,12.21,68000.0,16031.6463
35892,3200,3200,8.0,30000.0,3472.437876
35893,5875,5875,14.11,19200.0,7238.039481
35894,5000,5000,8.0,59196.0,5640.477937
35895,6800,6800,12.53,65000.0,4701.72
35896,15000,15000,11.58,73000.0,17470.93883
35897,21000,21000,17.26,48000.0,28858.80654
35898,9000,9000,12.21,100500.0,10731.60869
35899,2650,2650,11.26,48000.0,3130.318954
35900,6500,6500,8.0,123996.0,7195.070163
35901,8000,8000,9.32,30000.0,9231.724534
35902,3600,3600,13.47,15000.0,4241.835759
35903,7000,7000,13.79,72500.0,8570.879496
35904,6000,6000,14.42,48000.0,7402.393162
35905,3500,3500,9.32,48732.0,4023.028608
35906,3600,3600,9.32,44000.0,3932.277397
35907,12000,12000,12.84,34000.0,14523.18643
35908,13650,13650,13.47,54000.0,15997.3045
35909,7000,7000,17.58,30000.0,7857.263465
35910,6000,6000,9.32,95290.0,6133.46
35911,6000,6000,13.79,120000.0,7375.495153
35912,4000,4000,8.0,68000.0,4328.913458
35913,10000,10000,9.63,50000.0,11546.25488
35914,3500,3500,12.21,40000.0,4197.612096
35915,7200,7200,9.63,87000.0,7622.849637
35916,20000,20000,13.79,120000.0,24042.21383
35917,4000,4000,12.84,11389.0,4841.158002
35918,6000,6000,10.95,23000.0,7066.776156
35919,5000,5000,14.74,24000.0,6216.556678
35920,4000,4000,12.53,66125.0,4750.598456
35921,3500,3500,9.63,40000.0,3976.115949
35922,14500,14500,13.16,45000.0,17627.9355
35923,18000,18000,11.26,66516.0,14576.79
35924,4000,4000,15.37,15000.0,4272.505959
35925,14000,14000,11.26,36000.0,15129.59361
35926,3800,3800,13.16,45000.0,4619.710463
35927,5600,5600,8.0,65000.0,6317.336683
35928,9000,9000,12.21,53664.0,10490.31862
35929,8000,8000,12.84,69996.0,8558.324792
35930,6800,6800,7.68,38112.0,7635.444359
35931,15600,15600,12.84,68324.0,18846.93017
35932,16000,16000,11.89,94000.0,19102.3786
35933,5000,5000,8.0,28000.0,5270.795959
35934,10000,10000,11.89,90000.0,11939.01569
35935,12000,12000,9.63,35000.0,13864.67511
35936,14900,14900,15.37,39996.0,18691.4815
35937,4000,4000,12.53,40000.0,4819.103098
35938,2500,2500,15.05,72000.0,3122.19415
35939,3000,3000,10.95,58704.0,1290.59
35940,5000,5000,9.63,63500.0,5647.319201
35941,14000,14000,9.63,78000.0,16175.5098
35942,25000,25000,16.32,285000.0,29494.31828
35943,10800,10800,13.16,45996.0,12960.53999
35944,1750,1750,10.95,17000.0,1874.531421
35945,6500,6500,11.89,84000.0,7760.327145
35946,2500,2500,14.74,18000.0,447.4
35947,24000,24000,13.79,135000.0,27859.19021
35948,6000,6000,8.0,46000.0,6658.248894
35949,4800,4800,12.21,75000.0,5343.443449
35950,3000,3000,12.53,60000.0,3614.347614
35951,6000,6000,17.58,48000.0,7818.35077
35952,2700,2700,12.84,45000.0,3258.250902
35953,15000,15000,13.47,90301.0,18318.17478
35954,11000,11000,8.0,128004.0,12409.10456
35955,6000,6000,12.53,41000.0,7216.338053
35956,10000,10000,15.05,45000.0,6955.64
35957,25000,25000,15.37,450000.0,25320.2535
35958,10000,10000,11.26,92000.0,10836.93229
35959,8000,8000,14.11,45000.0,9857.828471
35960,7000,7000,9.32,37000.0,7918.175037
35961,1500,1500,9.32,65000.0,1603.508823
35962,9000,9000,15.05,62000.0,10182.63169
35963,9000,9000,9.32,84996.0,10116.94218
35964,20000,20000,13.79,82654.6,16219.8
35965,8000,8000,11.26,90730.0,9464.61002
35966,4000,4000,13.79,70500.0,1968.29
35967,16000,16000,16.32,57000.0,20340.45517
35968,9000,9000,9.63,92000.0,10398.5422
35969,1200,1200,11.89,13000.0,1348.088937
35970,10000,10000,9.32,56004.0,11500.78786
35971,10400,10400,9.32,40800.0,11832.28738
35972,5000,5000,8.0,94368.0,5630.165901
35973,10200,10200,13.16,42000.0,11918.80174
35974,5000,5000,16.95,50000.0,4050.52
35975,4750,4750,9.63,30000.0,472.03
35976,5000,5000,8.0,13000.0,5640.46731
35977,4000,4000,9.32,41000.0,1145.16
35978,4400,4400,13.16,51480.0,592.92
35979,4000,4000,12.21,40000.0,4793.319998
35980,5000,5000,9.32,63000.0,5750.374954
35981,9600,9600,11.89,35400.0,11027.19068
35982,3000,3000,11.58,104000.0,3565.386747
35983,5000,5000,12.53,30000.0,4918.16
35984,6400,6400,9.63,43000.0,7355.975507
35985,7800,7800,12.21,59000.0,9355.413664
35986,6000,6000,9.32,30784.0,6658.68442
35987,13000,13000,11.58,41600.0,14785.61444
35988,11800,11800,10.95,35000.0,13495.12995
35989,8400,8400,12.53,75000.0,10120.1536
35990,10000,10000,11.26,50000.0,12012.91455
35991,3600,3600,8.0,35004.0,4091.40107
35992,10000,10000,15.37,40000.0,11541.61586
35993,15000,15000,13.16,52660.0,18235.75617
35994,15000,15000,12.21,100000.0,17989.95882
35995,20000,20000,12.21,100000.0,23118.30809
35996,12000,12000,11.58,57000.0,3048.72
35997,7500,7500,15.37,75000.0,9340.496101
35998,14000,14000,13.79,54000.0,5805.04
35999,10000,10000,12.21,40000.0,11993.33205
36000,5000,5000,10.95,109500.0,5370.943062
36001,7750,7750,12.53,121352.52,9337.04987
36002,3000,3000,13.16,49140.0,3647.088972
36003,1500,1500,12.84,55400.0,1815.522758
36004,7000,7000,10.95,27720.0,7304.109792
36005,20000,20000,13.79,250000.0,23436.32533
36006,17000,17000,13.47,43275.0,20542.75586
36007,15000,15000,11.26,62004.0,7388.1
36008,3500,3500,9.32,60000.0,3720.439507
36009,4000,4000,7.68,51267.0,4207.347457
36010,25000,25000,12.21,85000.0,29983.29683
36011,10000,10000,9.32,66996.0,11500.78831
36012,14000,14000,14.11,60000.0,17263.02747
36013,10000,10000,12.21,48000.0,11993.32834
36014,14700,14700,9.63,82000.0,16984.27148
36015,10000,10000,12.21,45000.0,11960.24008
36016,18000,18000,11.58,102000.0,11008.02
36017,25000,25000,11.58,96640.0,28564.74585
36018,1600,1600,12.53,25000.0,1927.625079
36019,3000,3000,13.47,50000.0,3663.618827
36020,6000,6000,11.58,18000.0,7294.646824
36021,3000,3000,9.63,84000.0,3466.141038
36022,4400,4400,8.0,33000.0,4954.647095
36023,10400,10400,9.32,97700.0,11935.42555
36024,2100,2100,12.21,24000.0,2121.59
36025,13600,13600,12.21,70000.0,14874.67484
36026,6000,6000,9.32,69780.0,6302.119319
36027,12000,12000,11.26,58000.0,13602.11185
36028,6000,6000,15.05,64668.0,7405.062118
36029,3450,3450,8.0,29000.0,3891.956065
36030,10000,10000,9.32,94185.0,11054.1614
36031,5000,5000,13.47,35028.0,5986.36138
36032,10000,10000,11.26,87000.0,11830.74774
36033,20000,20000,14.11,145992.0,23370.25635
36034,4000,4000,11.89,54000.0,4823.452327
36035,2400,2400,9.32,40000.0,2546.393652
36036,4000,4000,14.74,31193.0,4973.261851
36037,11000,11000,13.79,44000.0,13468.4588
36038,7500,7500,8.0,147996.0,8460.730394
36039,3000,3000,7.68,70000.0,3368.550292
36040,25000,25000,18.84,125000.0,25394.25
36041,25000,25000,16.63,118000.0,1986.79
36042,4000,4000,12.53,47004.0,4404.779491
36043,5000,5000,12.53,38000.0,6023.854628
36044,20000,20000,12.21,60000.0,18563.8
36045,11000,11000,11.58,87000.0,12547.06733
36046,6000,6000,13.47,31000.0,7327.23766
36047,9150,9150,13.16,43000.0,9841.301176
36048,6000,6000,8.0,39996.0,6768.608027
36049,10000,10000,10.95,65000.0,11747.57887
36050,7000,7000,9.63,45000.0,7798.910655
36051,17000,17000,11.26,74196.0,20112.3194
36052,12250,12250,11.26,110500.0,14492.69032
36053,9200,9200,15.68,50000.0,10086.39498
36054,3400,3400,17.58,57996.0,4285.10884
36055,15600,15600,13.47,53000.0,19045.34868
36056,3000,3000,10.95,25000.0,3027.59
36057,1000,1000,13.16,42000.0,1215.644094
36058,9000,9000,16.95,237000.0,2563.52
36059,5000,5000,12.53,55000.0,6023.853761
36060,3000,3000,9.32,29666.0,3449.453053
36061,1900,1900,12.84,34320.0,2097.372725
36062,10000,10000,13.47,87000.0,12212.08573
36063,10000,10000,9.32,46000.0,11500.79407
36064,14000,14000,14.42,43000.0,17211.61814
36065,20000,20000,13.47,51000.0,24312.99932
36066,1800,1800,9.63,39996.0,1828.72
36067,5000,5000,11.58,37000.0,5095.720858
36068,6000,6000,9.32,35000.0,6891.625255
36069,5000,5000,11.58,85000.0,5925.776355
36070,1000,1000,11.89,87000.0,1193.859525
36071,12000,12000,12.84,53000.0,14523.39891
36072,3500,3500,9.32,19200.0,4057.815013
36073,20000,20000,13.79,103000.0,23760.08073
36074,10800,10800,9.63,35000.0,7278.42
36075,5400,5400,13.16,50725.0,6495.18076
36076,6000,6000,8.0,80004.0,6768.591483
36077,5000,5000,11.26,64500.0,5418.447929
36078,3700,3700,9.32,15000.0,4151.898835
36079,6400,6400,9.63,98000.0,7394.482302
36080,9000,9000,13.47,119000.0,10990.85649
36081,16000,16000,11.26,68004.0,18487.39495
36082,7000,7000,13.47,54000.0,8548.471707
36083,12000,12000,14.11,62496.0,14786.82084
36084,12000,12000,16.0,48000.0,12622.45556
36085,12000,12000,11.58,74000.0,12339.58622
36086,9000,9000,12.84,74000.0,10892.32728
36087,12000,12000,9.63,75000.0,13756.33067
36088,4000,4000,9.63,84000.0,4621.558374
36089,16000,16000,14.11,45000.0,18473.04078
36090,8400,8400,12.84,94000.0,5540.49
36091,25000,25000,17.9,85000.0,18049.62
36092,6400,6400,8.0,63996.0,7219.820353
36093,4800,4800,9.63,27996.0,3693.05
36094,1500,1500,14.42,60000.0,1872.714318
36095,3000,3000,9.32,225000.0,3450.195662
36096,3000,3000,8.0,20000.0,3384.307284
36097,5000,5000,11.58,65004.0,5928.968946
36098,7500,7500,10.95,65000.0,8305.589753
36099,4000,4000,9.32,55000.0,4600.304443
36100,3000,3000,10.95,33000.0,3533.009151
36101,6000,6000,7.68,75000.0,6719.442382
36102,6200,6200,13.79,39996.0,7611.809692
36103,3000,3000,14.74,41000.0,3729.891099
36104,2000,2000,11.58,60000.0,2376.947165
36105,7000,7000,14.11,230000.0,5652.75
36106,25000,25000,11.26,265000.0,29576.92855
36107,5000,5000,8.0,45000.0,5640.477937
36108,8800,8800,18.21,73700.0,11486.62596
36109,3000,3000,9.32,50000.0,3188.983344
36110,25000,25000,14.11,90000.0,30795.94498
36111,7800,7800,12.84,72000.0,9291.947085
36112,16750,16750,20.11,94000.0,8208.9
36113,5000,5000,9.63,69996.0,5776.920226
36114,9600,9600,8.0,120000.0,9857.28
36115,4000,4000,12.53,67464.0,800.4
36116,16000,16000,10.95,88712.0,2608.05
36117,5000,5000,10.95,56000.0,5888.445076
36118,5400,5400,12.53,70000.0,6519.112319
36119,19200,19200,11.89,89000.0,22293.81487
36120,15000,15000,13.47,68000.0,18163.4446
36121,5000,5000,8.0,54000.0,5640.464727
36122,18000,18000,13.16,88000.0,21882.92147
36123,25000,25000,12.84,85000.0,29239.32634
36124,17000,17000,11.58,52000.0,19246.35415
36125,4000,4000,8.0,15996.0,4512.38941
36126,12250,12250,15.05,89000.0,13653.27712
36127,4200,4200,14.42,16000.0,5198.614624
36128,5000,5000,9.63,145008.0,5793.197754
36129,10000,10000,8.0,43000.0,10822.1983
36130,10000,10000,12.53,37000.0,12047.79286
36131,6000,6000,8.0,93600.0,6768.589755
36132,10000,10000,11.89,75000.0,11967.36961
36133,9000,9000,11.26,220836.0,10647.711
36134,9000,9000,11.58,69996.0,10328.05181
36135,15000,15000,11.58,42000.0,17448.95269
36136,9600,9600,10.95,78000.0,10354.30712
36137,10000,10000,11.26,112000.0,11800.48447
36138,7000,7000,9.32,28704.0,8050.546894
36139,3200,3200,12.21,27600.0,3837.851824
36140,2000,2000,11.89,12000.0,2293.220485
36141,10000,10000,14.42,60000.0,11970.29543
36142,5000,5000,11.58,38000.0,5886.992636
36143,4000,4000,9.32,41004.0,4585.694954
36144,2500,2500,18.21,55000.0,2538.0
36145,8000,8000,11.58,104000.0,9507.905617
36146,6000,6000,9.63,300000.0,6312.435295
36147,7400,7400,16.32,48000.0,9471.509783
36148,20000,20000,16.32,75600.0,25425.61593
36149,12000,12000,9.63,54499.0,13611.18128
36150,12000,12000,9.32,30000.0,13030.27942
36151,2500,2500,15.68,33500.0,2713.40046
36152,10000,10000,9.32,53004.0,11500.79407
36153,6000,6000,14.11,36000.0,4723.2
36154,8000,8000,12.21,87000.0,8238.751047
36155,20000,20000,11.58,168600.0,22851.76586
36156,25000,25000,18.84,100000.0,29426.06522
36157,4800,4800,13.47,30000.0,5861.806248
36158,2400,2400,11.58,26000.0,2396.53
36159,18000,18000,11.58,70000.0,4108.4
36160,10000,10000,9.63,43200.0,11553.89594
36161,3000,3000,12.21,125000.0,3544.253859
36162,5000,5000,9.63,52700.0,5776.920226
36163,5000,5000,19.16,52000.0,582.59
36164,5000,5000,15.05,27000.0,2242.18
36165,10700,10700,9.63,48000.0,12382.62159
36166,1000,1000,14.11,69743.0,1232.228559
36167,10000,10000,12.21,90000.0,11993.34592
36168,10000,10000,12.21,82632.0,11993.33047
36169,1000,1000,9.63,30000.0,1129.45526
36170,7000,7000,14.42,120000.0,8664.386749
36171,20000,20000,10.95,96588.0,23553.77369
36172,7200,7200,11.26,102000.0,8232.411326
36173,9600,9600,19.16,34800.0,12348.90999
36174,20000,20000,11.58,300000.0,23732.0581
36175,12000,12000,11.89,64404.0,14326.7998
36176,16000,16000,13.47,65000.0,19539.33013
36177,12000,12000,18.84,50000.0,15801.01287
36178,19400,19400,11.89,105996.0,23099.11449
36179,13000,13000,9.63,61300.0,14348.43831
36180,2800,2800,14.42,54000.0,3465.684994
36181,4550,4550,12.84,29976.0,5490.673484
36182,10000,10000,12.53,45996.0,11652.33899
36183,6800,6800,11.89,22704.0,8118.497035
36184,1600,1600,11.89,82000.0,1926.75348
36185,20000,20000,11.89,60600.0,4493.3
36186,4000,4000,16.32,97000.0,4752.535687
36187,5600,5600,10.95,30000.0,6605.33
36188,7000,7000,9.32,37200.0,8050.546152
36189,23475,23475,11.58,90000.0,27899.59891
36190,6000,6000,16.95,78504.0,7637.437711
36191,18400,18400,13.16,48888.0,22369.28239
36192,6250,6250,13.47,29004.0,7632.545944
36193,10000,10000,12.53,49920.0,11952.98774
36194,6000,6000,12.53,62100.0,7228.685988
36195,3200,3200,9.32,16000.0,3680.254254
36196,4200,4200,8.0,32000.0,4738.007575
36197,7000,7000,7.68,84700.0,4365.81
36198,17400,17400,15.05,75000.0,21730.56636
36199,16000,16000,11.26,90000.0,18914.60039
36200,12000,12000,9.32,35400.0,6516.48
36201,12000,12000,11.89,150000.0,14155.57191
36202,10000,10000,14.11,30000.0,12322.36817
36203,10000,10000,14.74,50000.0,12433.20515
36204,12000,12000,11.26,75000.0,7117.76
36205,9250,9250,9.63,45896.0,2682.24
36206,7800,7800,10.95,33000.0,0.0
36207,8400,8400,11.89,30000.0,9609.515492
36208,3200,3200,9.63,36500.0,3625.148764
36209,2000,2000,16.0,24000.0,89.99
36210,12000,12000,10.95,72000.0,14155.0451
36211,4450,4450,9.32,42200.0,5111.2891
36212,10000,10000,10.95,72000.0,11776.89053
36213,15000,15000,12.21,46464.0,16801.95732
36214,2700,2700,12.84,29676.0,3267.711229
36215,15000,15000,13.47,42000.0,18318.17217
36216,15000,15000,13.47,43600.0,1526.22
36217,12000,12000,11.89,56000.0,14326.81597
36218,5000,4975,10.95,50960.0,1459.88
36219,16000,16000,9.63,300000.0,18486.28898
36220,4000,4000,14.42,38000.0,4951.003458
36221,20000,20000,15.68,50000.0,25201.20866
36222,12000,12000,13.16,71000.0,12739.01217
36223,3600,3600,7.68,46325.0,4042.286407
36224,8000,8000,13.16,189996.0,9725.697585
36225,12500,12500,9.32,50000.0,14330.32826
36226,4000,4000,9.32,48996.0,4597.499287
36227,1600,1600,19.16,42000.0,2115.995965
36228,4000,4000,12.53,35500.0,4295.419382
36229,8000,8000,12.21,72000.0,9594.672113
36230,6200,6200,13.79,45000.0,7653.483899
36231,5000,5000,13.79,31000.0,6133.56509
36232,1000,1000,9.32,85000.0,1080.451662
